id,fen,solution,rating,theme
4gpld,2k1rr2/ppp3pp/4n1nQ/4P3/3p1p1P/P2P2B1/1PP2KP1/3BR2R b - - 0 22,f4g3 f2g3 g7h6,1326,더블 체크
07dVd,6k1/ppp3pp/2n2q2/3p4/3P4/2P5/PPB1Q1P1/1K2b3 w - - 2 24,e2e8 f6f8 c2h7 g8h7 e8f8,1326,포크
0E7E8,8/2p2pkp/5p2/3p4/3P4/4PKPP/2qr1P2/R4Q2 b - - 5 43,c2e4,1326,메이트 1수
0K1tD,r1b2r2/1p1nqppk/2n1N3/2ppP3/p2P2Q1/P1P5/1P1N1PPP/R3K2R w KQ - 1 15,g4g7,1326,메이트 1수
0Vo9Q,r2q1rk1/ppp3pp/5Pn1/8/2P1Q2P/P1PB4/5PP1/2R1K2R b K - 0 16,f8e8 f6f7 g8f7 e1g1 e8e4,1326,핀
0XYPH,8/7p/5KP1/7P/8/pk6/8/8 b - - 0 44,h7g6 h5g6 a3a2 f6f7 a2a1q,1326,승격
0VTpy,2kr3r/2p2Qpp/1b6/3qp3/8/1KP5/1P5P/R1B4R w - - 2 26,f7d5 d8d5 a1a8 c8b7 a8h8,1326,스큐어
0VPuT,8/R6p/2K1Pkp1/3P2r1/2n5/8/8/8 w - - 3 50,a7f7 f6e5 e6e7,1327,전진한 폰
1Dl5i,8/8/r5pp/1PbPp3/2P5/1k3P2/4K1P1/8 w - - 0 45,b5a6 b3c4 d5d6 c5d6 a6a7,1327,전진한 폰
03BET,5b1k/1pq4p/p4rp1/5n2/P7/BBQ2P1P/1PP2P2/3R2K1 b - - 2 27,c7c3 b2c3 f8a3,1327,우위 잡기
4TECu,1k4r1/pB1R4/Pp2p3/4P2p/3P4/6rp/1P2p3/4R2K b - - 0 34,g3g1 e1g1 g8g1 h1g1 e2e1q,1327,어트랙션
05ozl,1r4k1/6pp/p2q4/Q1pP4/1PP1pp2/P6P/5KP1/1R6 w - - 0 33,b4c5 e4e3 f2f3,1327,결정적 우위
0AWfI,r4rk1/3n1pbp/p2N2p1/q1BP4/1Q3P2/7P/P5P1/1R3RK1 b - - 2 21,a5c5 b4c5 d7c5,1327,결정적 우위
0qfjF,4r3/pk1r4/1p6/3R4/1R1K1P1B/P5P1/1PP2n1P/8 b - - 16 36,e8e4 d4c3 d7d5 b4e4 f2e4,1327,디플렉션
0PQNg,2r5/pp1k1ppp/4pn2/3p4/3P4/5B1P/PBr2PP1/1RR3K1 b - - 4 21,c2b2 b1b2 c8c1,1327,디스커버드 어택
5Gjgr,rn2k1nr/ppp2ppp/8/3q4/3p4/4N2P/PPPKPP2/RNBQ1BR1 b kq - 2 8,d4e3 d2e1 e3f2 e1f2 d5d1,1327,더블 체크
03bvO,rn1qk2r/ppp2ppp/8/3p1b2/1b1P4/2N2Nn1/PPQ1PPBP/R1B1K2R w KQkq - 0 9,c2a4 f5d7 a4b4,1327,포크
0B8iU,2kr1b1r/pp5p/2n1bp2/6p1/2P1n3/PP2BN1P/K2NBPP1/R6R b - - 2 17,e4c3 a2b2 c3e2,1327,포크
06ugD,r5nr/ppBk1Bpp/8/2pN4/2NpP2q/8/PPb2PPP/R3K2R w KQ - 2 18,c4e5 d7c8 f7e6,1327,메이트 2수
0cHnF,1r1q1r1k/1bpn2pp/p2pB3/2p1bP2/8/2N3RQ/PPP3PP/R1B3K1 w - - 2 18,h3h7 h8h7 g3h3 d8h4 h3h4,1327,메이트 3수
045Yc,6k1/6b1/p2P2p1/2pP1ppn/8/2N1Q3/1q4PP/5RK1 b - - 0 30,g7d4 e3d4 c5d4,1327,핀
05ya7,r7/ppq3k1/3b3r/4p1p1/3pQpP1/PB1P1P2/1PP1R3/R5K1 b - - 9 33,a8h8 e2g2 h6h1 g1f2 h1a1,1327,스큐어
1OUOw,r3k2r/2pq1p2/1p2p2p/p1p3p1/P2P4/3R2P1/1Q3PP1/R5K1 w kq - 0 25,d4c5 d7d3 b2h8 e8e7 h8a8,1327,스큐어
1EHTc,1rb3k1/1p4b1/pN1q3p/P1pPn1pQ/2P1B3/R5P1/1P4KP/5R2 b - - 4 32,c8g4 h5f7 e5f7,1327,갇힌 기물
0Ucyt,6b1/8/4pP1p/1p1kP1pP/p1pPp1K1/P1P1P3/5N2/8 b - - 1 50,b5b4 c3b4 c4c3 f2d1 c3c2 d1c3 d5c4,1328,전진한 폰
01PI9,2k2r2/1pq2p1r/p1p1p3/2NpP2p/3P1RpP/6P1/PPPQ2P1/2K5 w - - 5 28,c5e6 f7e6 f4f8,1328,우위 잡기
McPM5,2k4r/ppp1bp2/q3p3/4Pn2/1P2N3/2PQ4/P2R1PPr/3R2K1 w - - 0 27,d3d7 c8b8 d7d8 e7d8 d2d8 h8d8 d1d8,1328,백랭크 메이트
03WcF,8/8/8/1k4p1/2Q5/8/2K5/8 b - - 0 62,b5c4 c2d2 c4d4 d2e2 d4e4,1328,결정적 우위
06s9Z,8/p4p2/4kb2/P6P/7r/5RK1/6P1/8 w - - 6 57,f3f6 e6f6 g3h4,1328,결정적 우위
00Zwc,r2k4/pp1nRr2/2pP1N1p/8/3P3p/8/PPP3P1/6K1 w - - 0 25,e7e8,1328,메이트 1수
0APkE,2RQ4/4pk2/5pp1/4r3/4q3/3p3P/6P1/7K w - - 0 45,d8g8,1328,메이트 1수
0Dyx2,2k1r3/6r1/2pP4/ppP1P2K/1P6/P7/4N3/R5R1 b - - 0 48,e8h8,1328,메이트 1수
01EMd,r6k/3nq1pp/3pBp2/2p1nP2/1p2R2Q/1P5P/r5P1/2B1R1K1 w - - 7 32,h4h7 h8h7 e4h4,1328,메이트 2수
07qu3,R7/4pQb1/3p3k/1ppPnBqp/5rP1/1PP5/6P1/6K1 w - - 4 37,a8h8 g7h8 f7h7,1328,메이트 2수
0AhhO,5rk1/5ppp/1q6/8/1p6/4RQ2/2r3PP/5R1K w - - 0 25,f3f7 f8f7 e3e8 f7f8 f1f8,1328,메이트 3수
02jvs,6k1/1p2ppbp/3p4/5p2/pq1P1B1P/4PN2/P4PP1/K1R5 w - - 0 27,c1c8 g7f8 f4h6 b4c3 c8c3,1328,핀
03f9e,7R/8/8/2P1Kb2/5P2/8/6kp/8 b - - 2 60,f5h3 c5c6 h2h1q,1328,승격
1AAxP,8/7r/2R1K3/4P3/2p5/4k3/8/8 b - - 3 63,h7h6 e6d7 h6c6 d7c6 c4c3 e5e6 c3c2 c6d7 c2c1q,1328,승격
01qI9,1r6/1n4p1/1P1p1kp1/4p3/2K1P3/5P1P/5BP1/2R5 b - - 12 46,b8c8 c4b5 c8c1,1328,스큐어
1IIHI,8/1p6/4p3/pB1p2Q1/8/P7/KPPn1k2/4q3 w - - 3 44,g5h4 f2f3 h4e1,1328,스큐어
1rhuj,r1b1r1k1/1p3pbp/p2p2p1/8/3NP3/4B2P/qPQ2PP1/1R2R1K1 w - - 0 18,b1a1 a2a1 e1a1,1328,갇힌 기물
08BXK,4r2k/1p3p1p/p3R3/8/5r2/4P1NP/PP3P1K/6R1 b - - 0 32,f4f2 g1g2 f2g2,1329,결정적 우위
09JvN,8/p1p3p1/1k3p2/2p3p1/2PK2P1/1P1P4/5P2/8 w - - 0 37,d4d5 g7g6 d5e6 b6a5 e6f6,1329,결정적 우위
09Mof,8/8/1p5p/p7/P5Pp/1P5P/k1K5/8 w - - 0 45,c2c3 a2a3 c3c4,1329,결정적 우위
0iFPL,8/p5pk/7p/1p2B3/3P2K1/5QPP/PP2q3/8 b - - 6 31,h6h5 g4f4 g7g5 f4g5 e2f3,1329,디플렉션
0MSEY,1r1q4/p1pk2p1/Q2b1r1p/8/3N4/8/PPP2PPP/3R1RK1 b - - 6 20,d6h2 g1h2 f6a6,1329,디스커버드 어택
Mdru4,5k1r/pb1p1q2/1p1p1P1p/5Q2/2n5/2N3P1/PPP2P2/4R1K1 w - - 0 23,e1e7 f7e7 f6e7,1329,더블 체크
09zrb,4r2k/6Rp/p3q2P/1p3pQ1/8/P7/1P2p3/K7 w - - 0 41,g7h7 h8h7 g5g7,1329,메이트 2수
00ZSd,2R5/5pk1/pb4p1/1p1q4/3P1P1p/P3r2P/1PQ3P1/3R3K b - - 7 45,e3h3 h1g1 b6d4 d1d4 d5d4,1329,핀
0AXzt,8/8/6p1/4r3/3Rpk1p/3b3P/2pK2P1/2N5 w - - 4 60,c1d3 f4f5 d3e5 c2c1q d2c1,1329,핀
0VCY2,8/p7/2p4P/8/1k3N2/4K3/8/1b6 w - - 1 45,f4d3 b4c4 h6h7 b1d3 h7h8q,1329,승격
0l2WC,8/4k1pp/5p2/3Q1P2/3P2PP/2P2K2/8/4q3 b - - 4 42,e1h1 f3e2 h1d5,1329,스큐어
2BDkQ,r1b1kb1r/pp3p2/n3pn2/Pq2N1pp/2pP4/2P1P1B1/2Q2PPP/R3KB1R w KQkq - 0 15,f1c4 b5c4 e5c4,1329,갇힌 기물
0ZjMV,8/n2k1K2/4p3/4P1P1/8/8/8/8 w - - 1 49,g5g6 a7c6 g6g7 c6e5 f7f6,1330,전진한 폰
1ot6q,2r5/6p1/8/3k3p/3r1P2/2R3PP/2K5/2R5 b - - 2 52,c8c3 c2c3 d4c4 c3d2 c4c1 d2c1 d5e4,1330,어트랙션
SB9vJ,5r1k/1b2Nppp/p4n2/4p1N1/4P3/8/2q2PPP/3R2K1 w - - 2 29,g5f7 f8f7 d1d8 f6e8 d8e8 f7f8 e8f8,1330,백랭크 메이트
00moS,r4rk1/p1p2p1p/1p2p1p1/2n5/4q3/P1B1PQP1/1P3P1P/2R2RK1 w - - 4 19,f3f6 e6e5 c3e5 e4e5 f6e5,1330,결정적 우위
0JhHs,8/5pk1/6p1/R3K1P1/4PP2/8/pr6/8 b - - 6 51,b2b5 a5b5 a2a1q,1330,디플렉션
05QgO,2R5/3r1pk1/p2N2pp/1p6/4P1K1/1P1n4/P7/8 w - - 4 41,d6e8 g7f8 e8f6 f8e7 f6d7,1330,디스커버드 어택
0FaLK,r4rk1/5ppp/pR1b3q/3Q4/3P4/5N2/5PPP/R5K1 b - - 6 25,d6h2 f3h2 h6b6,1330,디스커버드 어택
HgNBd,3r1rk1/1p4p1/p2p1n1p/3N3q/8/PQPP1N1P/6P1/R4nK1 w - - 0 25,d5f6 g8h8 f6h5,1330,더블 체크
03XLo,4r3/1p1k1pp1/p1n3b1/8/7Q/P6P/1P1b2P1/3rNR1K w - - 5 33,h4g4 d7c7 g4d1,1330,포크
04SC7,2r2rk1/1p3pp1/p1nq3p/2Rpp3/3P4/P2QPN1P/1P3PP1/2R3K1 b - - 1 18,e5e4 d3b3 e4f3,1330,포크
0rElV,8/2p1RPkp/2P3p1/r7/2K1B3/8/1p5P/8 b - - 1 51,a5a4 c4c3 a4e4 e7e4 b2b1q,1330,승격
1Cg9c,8/3N1k2/5P2/4P2P/2n5/1pP3K1/8/8 b - - 0 46,b3b2 h5h6 b2b1q,1330,승격
1ctjw,8/pp6/6P1/2k5/8/5P2/P1rp1PK1/7R b - - 1 34,c2c1 g6g7 c1h1 g7g8q d2d1q,1330,승격
0Mf9G,r1bqkb1r/ppp1pn1p/2n3P1/3p3Q/7N/2P5/PP1P1PPP/RNB1KB1R b KQkq - 0 7,h7g6 h5g6 h8h4,1330,스큐어
21YeB,r1b2rk1/1p3ppp/p1n1pn2/3p4/P7/R1N1PNP1/1qP1BPP1/3QK2R w K - 0 13,a3b3 b2b3 c2b3,1330,갇힌 기물
01LLU,r3r1k1/1pp3pp/p2p4/3PnR2/2q1Q3/P5NP/1P4PK/R7 w - - 4 25,f5e5 c4e4 e5e4 e8e4 g3e4,1331,우위 잡기
03T4b,r4rk1/1ppq1ppp/p1n5/3pPb1Q/PP1P4/2PB4/5nPP/RNB3K1 w - - 0 14,d3f5 g7g6 f5d7,1331,우위 잡기
03ZK3,6k1/1b2q3/p4b2/1p2pQr1/4P3/P1N5/1PP3PP/5R1K w - - 9 33,f5f6 e7f6 f1f6,1331,우위 잡기
1YVU0,r4rk1/1ppq1pbp/p2p2p1/3N4/1Pn5/4P1P1/PB3PK1/R2Q1R2 w - - 0 17,b2g7 g8g7 d1d4,1331,어트랙션
2rxG5,1r4k1/2R3b1/6Pp/p1B1p2Q/P3pp2/3P3P/3q4/7K w - - 6 37,c7g7 g8g7 h5e5,1331,어트랙션
8UnOe,r1b1k2r/ppppqppp/8/4n3/5B2/7P/PP1Q1NP1/R3KB1R b KQkq - 0 13,e5f3 e1d1 f3d2,1331,더블 체크
PmvDi,r5k1/1pp2p2/2np1qpp/1p3P2/4r2N/2P3Q1/PP4PP/R4RK1 w - - 1 24,f5g6 f6h4 g6f7,1331,더블 체크
0tDvg,5rk1/1R5p/1p4pN/4N3/4p1n1/3nP1P1/5PKP/8 b - - 2 29,g4h6 e5d3 e4d3,1331,매달린 기물
0HjZR,Nnbk3r/pp1p1pp1/7p/2b5/2B1P3/5N2/Pq3PPP/R2QK2R b KQ - 0 11,b2f2,1331,메이트 1수
0IRvh,5Q2/3q3p/5R2/4p1k1/1P6/4n1rP/P5P1/3rR2K w - - 7 38,f8h6,1331,메이트 1수
0Ex4j,1R6/8/7p/2k5/4B1PP/1p2p3/6K1/1r6 b - - 2 43,e3e2 e4b1 e2e1q,1331,승격
1gaoL,8/q3P3/4R3/6pk/8/7P/5K2/8 w - - 4 70,e6e3 h5g6 e7e8q,1331,승격
0xFzg,3r1rk1/pb3p1p/1p1q2pQ/2pp3n/2P3N1/2N4R/PP3PPP/R5K1 w - - 6 24,h3h5 g6h5 g4f6 d6f6 h6f6,1331,희생
19vIx,6k1/1p3pp1/p1bP3p/6r1/P7/1B5P/5PP1/2R3K1 w - - 1 29,c1c6 b7c6 d6d7,1331,희생
13Kry,4k1r1/3n1p1p/2p1ppb1/3p4/3P4/r1q1PPN1/R2Q2PP/4KB1R w K - 0 19,d2c3 a3c3 a2a8 e8e7 a8g8,1331,스큐어
1TPOW,r1b1k1nr/pppp1ppp/4q3/8/1R2P3/n1B2N2/2P2PPP/3Q1RK1 w kq - 0 15,c3g7 g8e7 g7h8,1331,갇힌 기물
0QYpL,8/8/2k5/Kp1p1pp1/3P4/1P4P1/P6P/8 b - - 0 45,f5f4 a5b4 f4f3 b4c3 f3f2,1332,전진한 폰
3hH5L,2r2rk1/1p3pb1/p5pp/3p4/1N1Pp1n1/P3PPq1/BP1N2Q1/R4RK1 b - - 1 26,g3g2 g1g2 g4e3,1332,어트랙션
MSGAG,5rk1/pp4p1/1qpN1bQp/5P2/8/1P4R1/Pr3PPP/5RK1 b - - 1 24,b6f2 f1f2 b2b1 f2f1 f6d4 g3e3 d4e3 g1h1 b1f1,1332,백랭크 메이트
0AWxb,8/N7/b4pp1/P1kp3p/5P2/1PK3P1/8/8 w - - 0 34,b3b4 c5d6 b4b5,1332,결정적 우위
0F3hc,rn1qk2r/ppp1Pppp/8/2b5/8/7P/PPP1PP1P/RNBQKB1R b KQkq - 0 6,c5f2 e1f2 d8d1,1332,디플렉션
0bMor,6k1/1p2b1pp/2p5/2P2p2/1PR1nP2/3B1NP1/1r3PKP/8 b - - 3 30,b2f2 g2h3 f2f3 d3e4 f5e4,1332,디플렉션
0hsV4,3r4/kb6/pp2N2r/2P1Q3/1p6/6P1/PP5P/6K1 b - - 0 35,d8d1 g1f2 h6h2 f2e3 d1e1,1332,디플렉션
0KFHa,8/3n2kp/2p1b1p1/p1PpP3/Pp1P3q/3B2NP/5QP1/6K1 w - - 3 32,g3f5 e6f5 f2h4,1332,디스커버드 어택
7Ce6n,r2q1kr1/ppp4p/3p4/2P1n3/4PPp1/1Q6/P4P1P/R1B2RK1 b - - 0 15,e5f3 g1g2 d8h4 b3f3 g4f3,1332,더블 체크
Ox36M,r1bqr3/p1pp1k1p/2p3p1/4bP1n/8/8/PPP3PP/RNBQ1RK1 w - - 0 12,f5g6 f7g8 d1h5,1332,더블 체크
0DeDy,1rrq2k1/p4p1p/1p4pB/2nRP3/5Q2/6P1/PP3P1P/R5K1 b - - 0 23,d8d5 f4f6 c5e6,1332,매달린 기물
0bHiA,r2q1rk1/pp3p1p/4p1p1/1Q1p4/4N3/7P/Pb3PP1/3RR1K1 w - - 0 19,b5b2 d5e4 d1d8,1332,매달린 기물
00X5a,3N3k/pQ5p/4p1p1/3q4/8/2b1P1PK/P3RP1P/4n3 b - - 2 28,d5h5,1332,메이트 1수
06dfb,8/p6k/1p3Qpp/6P1/2P3PK/1P6/P7/6q1 b - - 4 45,g1h2,1332,메이트 1수
0J2IV,8/8/4p3/r4p2/P4P2/5K1p/R7/5k2 w - - 2 54,a2a1,1332,메이트 1수
05HoS,r3k1nr/pp2npp1/2p4p/4q2P/8/2N1B3/PPPQb1P1/3R2KR w kq - 0 16,d2d7 e8f8 d7d8 a8d8 d1d8,1332,메이트 3수
0JUbQ,8/4RP2/5r1k/6pp/8/6K1/8/8 w - - 0 73,e7e6 f6e6 f7f8q,1332,핀
0uUXB,r4rk1/ppp2ppp/8/2nNb3/8/P7/8/1K1R3R w - - 0 23,d5e7 g8h8 h1h7 h8h7 d1h1 e5h2 h1h2,1332,희생
21Fnv,r1b2rk1/5ppp/2p5/pp2q3/4P3/1P3Q1P/P1B3P1/3R1R1K w - - 0 23,f3f7 f8f7 d1d8 e5e8 d8e8 f7f8 f1f8,1332,희생
2XcpL,6k1/pp2Rp2/5Pp1/3p3p/3q4/4Q2P/6PK/3r4 w - - 8 35,e7e8 g8h7 e8h8 h7h8 e3h6 h8g8 h6g7,1332,희생
05Yg5,4rrk1/pp1n4/4pbp1/2p2q2/3p1B1N/6QP/PPP2PP1/2R1R1K1 b - - 3 25,f6h4 g3h4 f5f4 h4f4 f8f4,1333,결정적 우위
01i0G,6k1/8/p2b1q2/1p1p4/1P1P3p/P4QP1/5PK1/4R3 b - - 1 38,h4h3 g2h3 f6f3,1333,디플렉션
0DNEp,r2qr3/pp5k/3p2p1/2nP1b2/4pP2/2N5/PPP1B3/R2QK1R1 w Q - 0 21,g1h1 h7g7 d1d4 d8f6 h1h7 g7h7 d4f6,1333,디플렉션
02Ojk,r1bq2k1/pp1nbr1p/2p1pn1p/2Pp1pN1/3P4/2N4P/PPQ1PP2/R3KBR1 w Q - 0 13,g5e6 g8h8 e6d8,1333,디스커버드 어택
122Xz,2r2rk1/2q5/p2np1bP/8/3PpP2/2P3Q1/P2K4/6RR w - - 0 31,g3g6 g8h8 g6g7 c7g7 h6g7,1333,더블 체크
042LP,rk6/p1R2Q2/2ppN2B/3q4/5K2/6rP/6P1/8 b - - 5 38,d5e5,1333,메이트 1수
06HVd,4r1k1/ppp2ppp/1bp5/1q6/PN2r3/2P2Q2/1P1P1PPP/R1B2RK1 b - - 0 16,b5f1 g1f1 e4e1,1333,메이트 2수
0mdal,1r4k1/1q2np1p/3p1p2/R2Pp3/1P6/2P1QNP1/5K1P/8 w - - 4 28,a5a7 b7c8 a7e7,1333,스큐어
1pBwz,r1b1kb1r/ppp2Ppp/2n2n2/8/2Pq4/1P6/P2P1PPP/RNBQKBNR b KQkq - 0 6,e8f7 g1f3 d4a1,1333,갇힌 기물
53zof,1r4k1/p4p1n/3p1qPB/2pP3N/6Q1/6P1/Pp5P/4bK2 w - - 1 28,h5f6 h7f6 g6f7 g8f7 g4g7,1334,더블 체크
Fqcn7,2rq4/1b1n1pk1/p5p1/1p5p/3Nr2P/2Q5/PP2B1P1/2KR3R w - - 2 24,d4e6 g7g8 e6d8 c8c3 b2c3,1334,더블 체크
03VbK,r1bqk2r/pp3pp1/5p1p/3p4/1b1N4/2NQ4/PPP2PPP/R3K2R w KQkq - 2 11,d3b5 c8d7 b5b4 d8e7 b4e7,1334,포크
06man,r1bq1r1k/1n4pp/2p5/1p2N2Q/1P6/PB5P/3N1bP1/R3n2K w - - 0 23,e5g6,1334,메이트 1수
09FtK,r3k2r/1pQ2p2/p1b1pPp1/B2q1nNp/3p1P2/1P1P4/P5PP/R4RK1 w kq - 7 24,c7f7,1334,메이트 1수
0H149,r1b1k2r/1p1p1ppp/pqn1p3/4P3/1b2N3/P4N2/2PB1QPP/2KR1B1R b kq - 0 14,b4a3,1334,메이트 1수
0PYDl,8/1q5k/1b5p/5p2/1P3P2/1QBr3P/6P1/3R3K b - - 1 37,d3h3,1334,메이트 1수
01Gqt,4Q3/6bk/6pp/pp6/8/P2qBP1P/1P6/K1R5 b - - 0 37,d3a3 a1b1 a3b2,1334,메이트 2수
02TFJ,8/p5p1/4p2p/3p1k2/5P2/1B1n1KP1/P6P/8 w - - 5 43,b3c2 f5f6 c2d3,1334,핀
1E1u9,5r2/p1p2p1k/4n1pp/1pq1p2Q/4P2N/1PP4P/1P1r2PK/2R2R2 w - - 0 23,f1f7 f8f7 h5g6,1334,희생
0eIcd,r1b1k1nr/1p1p1ppp/p1n1p3/8/Pbq1P3/2N1B3/1PQ1NPPP/R4RK1 w kq - 4 11,b2b3 c4c3 e2c3,1334,갇힌 기물
0NvAy,8/4R3/2P1R3/4nkpp/3b4/4p3/8/7K b - - 0 47,e3e2 e6e5 d4e5 e7e5 f5e5,1335,전진한 폰
00DBP,5kr1/pp1b1p2/4p2p/2KpP2B/5P2/P5R1/7P/8 w - - 5 35,g3g8 f8g8 c5d6,1335,우위 잡기
00WiB,3q1rk1/4pp1p/p4Pp1/4p1P1/b1PpP2Q/3n3P/P3r1B1/R4RK1 w - - 0 23,h4h6 e7f6 g5f6 d8f6 f1f6,1335,우위 잡기
0D8gu,r5k1/1p3ppp/p3p3/6r1/PPPB4/3Q2q1/5Rb1/R5K1 w - - 0 27,d3g3 g5g3 f2g2 g3g2 g1g2,1335,우위 잡기
3vors,rn3rk1/ppq3pp/8/6pQ/2N1p3/1PPp4/1P1K2PP/R4R2 w - - 0 20,f1f8 g8f8 a1f1,1335,어트랙션
YwgI6,4r2k/2p2B1p/1p5b/p3rp2/8/1QP2RP1/PP3KPP/8 b - - 11 30,e5e2 f2g1 e2e1 f3f1 h6e3 g1h1 e1f1,1335,백랭크 메이트
061nK,r2r4/4Nk2/2b2n1p/Rpp1n1p1/3pP1P1/1P3P1P/5NB1/R5K1 w - - 10 35,e7c6 e5c6 a5a8,1335,결정적 우위
0AGmW,8/R7/4pBk1/1p2P1p1/8/7P/pr4PK/8 b - - 1 53,b5b4 f6e7 b4b3,1335,결정적 우위
0AY1c,6k1/1p5r/2p5/p1P2Np1/6r1/1PQ5/7R/3K4 b - - 5 36,g4g1 c3e1 g1e1 d1e1 h7h2,1335,결정적 우위
0hOCG,3r2b1/1pk3p1/p3p2p/2B2pPP/4pP2/2P5/P1P5/3R2K1 w - - 5 25,c5b6 c7b6 d1d8,1335,디플렉션
0oCog,8/k1p2p2/2pp1p1p/5N2/3PKP2/1PP3Pb/7P/8 b - - 1 35,d6d5 e4f3 h3f5,1335,디플렉션
0q7aw,8/2p5/2P3B1/p3p3/P2bK2p/5P1P/5k2/8 w - - 1 44,f3f4 e5f4 e4d4,1335,디플렉션
046Rc,r4rk1/ppp2ppp/3p4/3q4/1P3P1n/3BB1RP/P4P1K/b2Q4 w - - 0 22,d3h7 g8h7 d1d5,1335,디스커버드 어택
07ZS4,r1bqk2r/1p3ppp/p3p3/2bpP3/3n1Pn1/2NB1N2/PPP1Q1PP/R1B1K2R w KQkq - 6 10,f3d4 c5d4 e2g4,1335,디스커버드 어택
ICwpa,2k5/1p3p1p/2p5/Ppbp1NP1/4r1BP/4P3/5K2/1N6 w - - 3 34,f5d6 c8d8 d6e4,1335,더블 체크
02n1N,4r1k1/6p1/2pqpnQp/p2n4/1p1P2P1/8/PP2RB1P/4R1K1 b - - 0 33,d5f4 g6e8 f6e8,1335,포크
0W1u0,8/p7/8/1P3p2/k3R3/8/2p5/2K5 b - - 0 77,f5e4 b5b6 a7b6,1335,매달린 기물
0attP,3r3k/1p1R1Qbp/p5p1/8/8/8/PP2q1PP/3R3K b - - 0 27,e2d1 d7d1 d8d1 f7f1 d1f1,1335,메이트 3수
09FaG,r3kb1r/p2n2pp/2B5/q3Pp2/P4B2/2p3P1/4PP1P/R2QK2R b KQkq - 0 17,c3c2 d1d2 f8b4,1335,핀
09H5N,8/8/p2bK2B/8/kp3P2/7P/8/8 b - - 1 45,b4b3 e6d6 b3b2 f4f5 b2b1q,1335,희생
1aQ7l,4r3/1k3r1p/p7/1Pp3B1/6PR/3Q4/PP1KNq2/R7 b - - 0 29,e8e2 d3e2 f7d7 d2c3 f2e2,1335,희생
2HoWm,1r6/p2bkp2/1r2p2R/q1ppP3/5Pp1/P5P1/1PP2QP1/2KN3R b - - 2 23,b6b2 d1b2 a5a3,1335,희생
0Idc7,8/8/3r1kp1/p2P3p/P1P2K1b/5P1B/3R3P/8 b - - 0 38,h4g5 f4e4 g5d2 c4c5 d6d8,1335,스큐어
0seVK,1R6/8/8/p1k4r/P1P2p2/1K3P2/3b4/8 w - - 8 55,b8b5 c5d6 b5h5,1335,스큐어
05HRv,r2qkb1r/pp3ppp/4bn2/2p1QP2/3pP3/3P4/PPP1N1PP/RNB2RK1 b kq - 0 12,f8d6 e5d6 d8d6,1335,갇힌 기물
14Lkd,4nrk1/1q3p2/3p3p/p1pPpQbP/4P1P1/4PRN1/1P2R1K1/8 b - - 1 34,e8g7 f5g5 h6g5,1335,갇힌 기물
1OW5h,6k1/5p2/7p/6p1/3P2R1/6P1/3r1PKP/8 b - - 1 34,f7f5 g4h4 g5h4,1335,갇힌 기물
03HWw,2k4r/2p5/2P2pp1/1p6/4P1p1/2Bp2Pr/PP3bK1/2R4R w - - 0 34,h1h3 g4h3 g2f2,1336,우위 잡기
0CMbt,r2q1rk1/pp1bbppp/5n2/3N2B1/3Q4/5BP1/PP2PP1P/R4RK1 b - - 0 14,f6d5 d4d5 e7g5,1336,디스커버드 어택
01tr2,8/1R3p1k/3q2pp/8/pP6/P1Q3PP/5PK1/3r4 b - - 2 37,d6d5 c3f3 d1g1 g2g1 d5f3,1336,포크
0eaOp,5rk1/p3ppbp/2p3p1/3q4/8/2nB3b/PRPB1PP1/2Q2RK1 w - - 0 16,g2h3 c3e2 d3e2,1336,매달린 기물
0k4ih,3rk2r/1b3p2/pqp1p1p1/1p2b1Pp/2pP3P/P1N2P2/1PPQ1B2/3RK2R w Kk - 0 21,d4e5 d8d2 f2b6,1336,매달린 기물
07WFH,2R5/5kpp/p5r1/1p1P4/4p3/B1P2n2/P4P1P/5K2 w - - 3 34,c8f8,1336,메이트 1수
0C9xM,2k5/ppp2p2/2b4p/2R5/5B1n/6RP/PPP2P1K/3r4 b - - 4 28,d1h1,1336,메이트 1수
0Giup,6k1/4bpp1/p3q2p/1p1pQ3/3P2PP/PN3PK1/1P6/8 b - - 0 31,e7d6 e5d6 e6d6,1336,핀
0xdFu,8/5k1p/KP2p2P/4P3/Pn4p1/8/8/8 w - - 1 56,a6b5 g4g3 b6b7 g3g2 b7b8q,1336,승격
12chv,8/6K1/R5P1/8/7r/1k6/p7/8 b - - 2 56,h4a4 a6a4 b3a4 g7f7 a2a1q,1336,승격
1GCZM,8/1PK4k/R7/p6p/5pp1/1r6/8/8 w - - 0 42,a6b6 b3b6 c7b6 f4f3 b7b8q,1336,승격
04gt4,6k1/1p4p1/p3p3/q2pPr1p/3P1P2/2r3bP/P2Q2R1/6RK w - - 0 32,g2g3 c3g3 d2a5 g3g1 h1g1,1337,결정적 우위
05jMu,1r4k1/R1bq2pp/2p1pp2/2Pp1n2/1QbP1P2/4PNP1/1B3KBP/8 w - - 6 25,b4b8 c7b8 a7d7,1337,결정적 우위
05YDe,8/pr5p/2k5/4p3/8/Q1q4P/5PP1/R5K1 b - - 6 40,b7b1 a1b1 c3a3,1337,디플렉션
0LAzb,1k3q2/pp4p1/r3n2p/2p1P3/2P4P/3PB3/PP1Q2R1/K7 b - - 1 31,f8f1 d2c1 f1g2,1337,디플렉션
